fecha,codigoSucursal,codigoProducto,monto,tipo
2026-01-03,SUC001,PROD001,3506.00,INGRESO
2026-01-04,SUC002,PROD002,3507.00,EGRESO
2026-01-05,SUC003,PROD003,3508.00,INVALIDO
2026-01-06,SUC404,PROD404,3509.00,INGRESO
2026-01-07,SUC001,PROD001,3510.00,EGRESO
2026-01-08,SUC002,PROD002,3511.00,INVALIDO
2026-01-09,SUC003,PROD003,3512.00,INGRESO
2026-01-10,SUC404,PROD404,3513.00,EGRESO
2026-01-11,SUC001,PROD001,3514.00,INVALIDO
2026-01-12,SUC002,PROD002,-10.00,INGRESO
2026-01-13,SUC003,PROD003,3516.00,EGRESO
2026-01-14,SUC404,PROD404,3517.00,INVALIDO
2026-01-15,SUC001,PROD001,3518.00,INGRESO
2026-01-16,SUC002,PROD002,3519.00,EGRESO
2026-01-17,SUC003,PROD003,3520.00,INVALIDO
2026-01-18,SUC404,PROD404,3521.00,INGRESO
2026-01-19,SUC001,PROD001,3522.00,EGRESO
2026-01-20,SUC002,PROD002,3523.00,INVALIDO
2026-01-21,SUC003,PROD003,3524.00,INGRESO
2026-01-22,SUC404,PROD404,3525.00,EGRESO
2026-01-23,SUC001,PROD001,3526.00,INVALIDO
2026-01-24,SUC002,PROD002,3527.00,INGRESO
2026-01-25,SUC003,PROD003,3528.00,EGRESO
2026-01-26,SUC404,PROD404,3529.00,INVALIDO
2026-01-27,SUC001,PROD001,-10.00,INGRESO
2026-01-28,SUC002,PROD002,3531.00,EGRESO
2026-01-29,SUC003,PROD003,3532.00,INVALIDO
2026-01-30,SUC404,PROD404,3533.00,INGRESO
2026-01-31,SUC001,PROD001,3534.00,EGRESO
2026-01-01,SUC002,PROD002,3535.00,INVALIDO
2026-01-02,SUC003,PROD003,3536.00,INGRESO
2026-01-03,SUC404,PROD404,3537.00,EGRESO
2026-01-04,SUC001,PROD001,3538.00,INVALIDO
2026-01-05,SUC002,PROD002,3539.00,INGRESO
2026-01-06,SUC003,PROD003,3540.00,EGRESO
2026-01-07,SUC404,PROD404,3541.00,INVALIDO
2026-01-08,SUC001,PROD001,3542.00,INGRESO
2026-01-09,SUC002,PROD002,3543.00,EGRESO
2026-01-10,SUC003,PROD003,3544.00,INVALIDO
2026-01-11,SUC404,PROD404,-10.00,INGRESO
2026-01-12,SUC001,PROD001,3546.00,EGRESO
2026-01-13,SUC002,PROD002,3547.00,INVALIDO
2026-01-14,SUC003,PROD003,3548.00,INGRESO
2026-01-15,SUC404,PROD404,3549.00,EGRESO
2026-01-16,SUC001,PROD001,3550.00,INVALIDO
2026-01-17,SUC002,PROD002,3551.00,INGRESO
2026-01-18,SUC003,PROD003,3552.00,EGRESO
2026-01-19,SUC404,PROD404,3553.00,INVALIDO
2026-01-20,SUC001,PROD001,3554.00,INGRESO
2026-01-21,SUC002,PROD002,3555.00,EGRESO
2026-01-22,SUC003,PROD003,3556.00,INVALIDO
2026-01-23,SUC404,PROD404,3557.00,INGRESO
2026-01-24,SUC001,PROD001,3558.00,EGRESO
2026-01-25,SUC002,PROD002,3559.00,INVALIDO
2026-01-26,SUC003,PROD003,-10.00,INGRESO
2026-01-27,SUC404,PROD404,3561.00,EGRESO
2026-01-28,SUC001,PROD001,3562.00,INVALIDO
2026-01-29,SUC002,PROD002,3563.00,INGRESO
2026-01-30,SUC003,PROD003,3564.00,EGRESO
2026-01-31,SUC404,PROD404,3565.00,INVALIDO
2026-01-01,SUC001,PROD001,3566.00,INGRESO
2026-01-02,SUC002,PROD002,3567.00,EGRESO
2026-01-03,SUC003,PROD003,3568.00,INVALIDO
2026-01-04,SUC404,PROD404,3569.00,INGRESO
2026-01-05,SUC001,PROD001,3570.00,EGRESO
2026-01-06,SUC002,PROD002,3571.00,INVALIDO
2026-01-07,SUC003,PROD003,3572.00,INGRESO
2026-01-08,SUC404,PROD404,3573.00,EGRESO
2026-01-09,SUC001,PROD001,3574.00,INVALIDO
2026-01-10,SUC002,PROD002,-10.00,INGRESO
2026-01-11,SUC003,PROD003,3576.00,EGRESO
2026-01-12,SUC404,PROD404,3577.00,INVALIDO
2026-01-13,SUC001,PROD001,3578.00,INGRESO
2026-01-14,SUC002,PROD002,3579.00,EGRESO
2026-01-15,SUC003,PROD003,3580.00,INVALIDO
2026-01-16,SUC404,PROD404,3581.00,INGRESO
2026-01-17,SUC001,PROD001,3582.00,EGRESO
2026-01-18,SUC002,PROD002,3583.00,INVALIDO
2026-01-19,SUC003,PROD003,3584.00,INGRESO
2026-01-20,SUC404,PROD404,3585.00,EGRESO
2026-01-21,SUC001,PROD001,3586.00,INVALIDO
2026-01-22,SUC002,PROD002,3587.00,INGRESO
2026-01-23,SUC003,PROD003,3588.00,EGRESO
2026-01-24,SUC404,PROD404,3589.00,INVALIDO
2026-01-25,SUC001,PROD001,-10.00,INGRESO
2026-01-26,SUC002,PROD002,3591.00,EGRESO
2026-01-27,SUC003,PROD003,3592.00,INVALIDO
2026-01-28,SUC404,PROD404,3593.00,INGRESO
2026-01-29,SUC001,PROD001,3594.00,EGRESO
2026-01-30,SUC002,PROD002,3595.00,INVALIDO
2026-01-31,SUC003,PROD003,3596.00,INGRESO
2026-01-01,SUC404,PROD404,3597.00,EGRESO
2026-01-02,SUC001,PROD001,3598.00,INVALIDO
2026-01-03,SUC002,PROD002,3599.00,INGRESO
2026-01-04,SUC003,PROD003,3600.00,EGRESO
2026-01-05,SUC404,PROD404,3601.00,INVALIDO
2026-01-06,SUC001,PROD001,3602.00,INGRESO
2026-01-07,SUC002,PROD002,3603.00,EGRESO
2026-01-08,SUC003,PROD003,3604.00,INVALIDO
2026-01-09,SUC404,PROD404,-10.00,INGRESO
2026-01-10,SUC001,PROD001,3606.00,EGRESO
2026-01-11,SUC002,PROD002,3607.00,INVALIDO
2026-01-12,SUC003,PROD003,3608.00,INGRESO
2026-01-13,SUC404,PROD404,3609.00,EGRESO
2026-01-14,SUC001,PROD001,3610.00,INVALIDO
2026-01-15,SUC002,PROD002,3611.00,INGRESO
2026-01-16,SUC003,PROD003,3612.00,EGRESO
2026-01-17,SUC404,PROD404,3613.00,INVALIDO
2026-01-18,SUC001,PROD001,3614.00,INGRESO
2026-01-19,SUC002,PROD002,3615.00,EGRESO
2026-01-20,SUC003,PROD003,3616.00,INVALIDO
2026-01-21,SUC404,PROD404,3617.00,INGRESO
2026-01-22,SUC001,PROD001,3618.00,EGRESO
2026-01-23,SUC002,PROD002,3619.00,INVALIDO
2026-01-24,SUC003,PROD003,-10.00,INGRESO
2026-01-25,SUC404,PROD404,3621.00,EGRESO
2026-01-26,SUC001,PROD001,3622.00,INVALIDO
2026-01-27,SUC002,PROD002,3623.00,INGRESO
2026-01-28,SUC003,PROD003,3624.00,EGRESO
2026-01-29,SUC404,PROD404,3625.00,INVALIDO
2026-01-30,SUC001,PROD001,3626.00,INGRESO
2026-01-31,SUC002,PROD002,3627.00,EGRESO
2026-01-01,SUC003,PROD003,3628.00,INVALIDO
2026-01-02,SUC404,PROD404,3629.00,INGRESO
2026-01-03,SUC001,PROD001,3630.00,EGRESO
2026-01-04,SUC002,PROD002,3631.00,INVALIDO
2026-01-05,SUC003,PROD003,3632.00,INGRESO
2026-01-06,SUC404,PROD404,3633.00,EGRESO
2026-01-07,SUC001,PROD001,3634.00,INVALIDO
2026-01-08,SUC002,PROD002,-10.00,INGRESO
2026-01-09,SUC003,PROD003,3636.00,EGRESO
2026-01-10,SUC404,PROD404,3637.00,INVALIDO
2026-01-11,SUC001,PROD001,3638.00,INGRESO
2026-01-12,SUC002,PROD002,3639.00,EGRESO
2026-01-13,SUC003,PROD003,3640.00,INVALIDO
2026-01-14,SUC404,PROD404,3641.00,INGRESO
2026-01-15,SUC001,PROD001,3642.00,EGRESO
2026-01-16,SUC002,PROD002,3643.00,INVALIDO
2026-01-17,SUC003,PROD003,3644.00,INGRESO
2026-01-18,SUC404,PROD404,3645.00,EGRESO
2026-01-19,SUC001,PROD001,3646.00,INVALIDO
2026-01-20,SUC002,PROD002,3647.00,INGRESO
2026-01-21,SUC003,PROD003,3648.00,EGRESO
2026-01-22,SUC404,PROD404,3649.00,INVALIDO
2026-01-23,SUC001,PROD001,-10.00,INGRESO
2026-01-24,SUC002,PROD002,3651.00,EGRESO
2026-01-25,SUC003,PROD003,3652.00,INVALIDO
2026-01-26,SUC404,PROD404,3653.00,INGRESO
2026-01-27,SUC001,PROD001,3654.00,EGRESO
2026-01-28,SUC002,PROD002,3655.00,INVALIDO
2026-01-29,SUC003,PROD003,3656.00,INGRESO
2026-01-30,SUC404,PROD404,3657.00,EGRESO
2026-01-31,SUC001,PROD001,3658.00,INVALIDO
2026-01-01,SUC002,PROD002,3659.00,INGRESO
2026-01-02,SUC003,PROD003,3660.00,EGRESO
2026-01-03,SUC404,PROD404,3661.00,INVALIDO
2026-01-04,SUC001,PROD001,3662.00,INGRESO
2026-01-05,SUC002,PROD002,3663.00,EGRESO
2026-01-06,SUC003,PROD003,3664.00,INVALIDO
2026-01-07,SUC404,PROD404,-10.00,INGRESO
2026-01-08,SUC001,PROD001,3666.00,EGRESO
2026-01-09,SUC002,PROD002,3667.00,INVALIDO
2026-01-10,SUC003,PROD003,3668.00,INGRESO
2026-01-11,SUC404,PROD404,3669.00,EGRESO
2026-01-12,SUC001,PROD001,3670.00,INVALIDO
2026-01-13,SUC002,PROD002,3671.00,INGRESO
2026-01-14,SUC003,PROD003,3672.00,EGRESO
2026-01-15,SUC404,PROD404,3673.00,INVALIDO
2026-01-16,SUC001,PROD001,3674.00,INGRESO
2026-01-17,SUC002,PROD002,3675.00,EGRESO
2026-01-18,SUC003,PROD003,3676.00,INVALIDO
2026-01-19,SUC404,PROD404,3677.00,INGRESO
2026-01-20,SUC001,PROD001,3678.00,EGRESO
2026-01-21,SUC002,PROD002,3679.00,INVALIDO
2026-01-22,SUC003,PROD003,-10.00,INGRESO
2026-01-23,SUC404,PROD404,3681.00,EGRESO
2026-01-24,SUC001,PROD001,3682.00,INVALIDO
2026-01-25,SUC002,PROD002,3683.00,INGRESO
2026-01-26,SUC003,PROD003,3684.00,EGRESO
2026-01-27,SUC404,PROD404,3685.00,INVALIDO
2026-01-28,SUC001,PROD001,3686.00,INGRESO
2026-01-29,SUC002,PROD002,3687.00,EGRESO
2026-01-30,SUC003,PROD003,3688.00,INVALIDO
2026-01-31,SUC404,PROD404,3689.00,INGRESO
2026-01-01,SUC001,PROD001,3690.00,EGRESO
2026-01-02,SUC002,PROD002,3691.00,INVALIDO
2026-01-03,SUC003,PROD003,3692.00,INGRESO
2026-01-04,SUC404,PROD404,3693.00,EGRESO
2026-01-05,SUC001,PROD001,3694.00,INVALIDO
2026-01-06,SUC002,PROD002,-10.00,INGRESO
2026-01-07,SUC003,PROD003,3696.00,EGRESO
2026-01-08,SUC404,PROD404,3697.00,INVALIDO
2026-01-09,SUC001,PROD001,3698.00,INGRESO
2026-01-10,SUC002,PROD002,3699.00,EGRESO
2026-01-11,SUC003,PROD003,3700.00,INVALIDO
2026-01-12,SUC404,PROD404,3701.00,INGRESO
2026-01-13,SUC001,PROD001,3702.00,EGRESO
2026-01-14,SUC002,PROD002,3703.00,INVALIDO
2026-01-15,SUC003,PROD003,3704.00,INGRESO
2026-01-16,SUC404,PROD404,3705.00,EGRESO
2026-01-17,SUC001,PROD001,3706.00,INVALIDO
2026-01-18,SUC002,PROD002,3707.00,INGRESO
2026-01-19,SUC003,PROD003,3708.00,EGRESO
2026-01-20,SUC404,PROD404,3709.00,INVALIDO
2026-01-21,SUC001,PROD001,-10.00,INGRESO
2026-01-22,SUC002,PROD002,3711.00,EGRESO
2026-01-23,SUC003,PROD003,3712.00,INVALIDO
2026-01-24,SUC404,PROD404,3713.00,INGRESO
2026-01-25,SUC001,PROD001,3714.00,EGRESO
2026-01-26,SUC002,PROD002,3715.00,INVALIDO
2026-01-27,SUC003,PROD003,3716.00,INGRESO
2026-01-28,SUC404,PROD404,3717.00,EGRESO
2026-01-29,SUC001,PROD001,3718.00,INVALIDO
2026-01-30,SUC002,PROD002,3719.00,INGRESO
2026-01-31,SUC003,PROD003,3720.00,EGRESO
2026-01-01,SUC404,PROD404,3721.00,INVALIDO
2026-01-02,SUC001,PROD001,3722.00,INGRESO
2026-01-03,SUC002,PROD002,3723.00,EGRESO
2026-01-04,SUC003,PROD003,3724.00,INVALIDO
2026-01-05,SUC404,PROD404,-10.00,INGRESO
2026-01-06,SUC001,PROD001,3726.00,EGRESO
2026-01-07,SUC002,PROD002,3727.00,INVALIDO
2026-01-08,SUC003,PROD003,3728.00,INGRESO
2026-01-09,SUC404,PROD404,3729.00,EGRESO
2026-01-10,SUC001,PROD001,3730.00,INVALIDO
2026-01-11,SUC002,PROD002,3731.00,INGRESO
2026-01-12,SUC003,PROD003,3732.00,EGRESO
2026-01-13,SUC404,PROD404,3733.00,INVALIDO
2026-01-14,SUC001,PROD001,3734.00,INGRESO
2026-01-15,SUC002,PROD002,3735.00,EGRESO
2026-01-16,SUC003,PROD003,3736.00,INVALIDO
2026-01-17,SUC404,PROD404,3737.00,INGRESO
2026-01-18,SUC001,PROD001,3738.00,EGRESO
2026-01-19,SUC002,PROD002,3739.00,INVALIDO
2026-01-20,SUC003,PROD003,-10.00,INGRESO
2026-01-21,SUC404,PROD404,3741.00,EGRESO
2026-01-22,SUC001,PROD001,3742.00,INVALIDO
2026-01-23,SUC002,PROD002,3743.00,INGRESO
2026-01-24,SUC003,PROD003,3744.00,EGRESO
2026-01-25,SUC404,PROD404,3745.00,INVALIDO
2026-01-26,SUC001,PROD001,3746.00,INGRESO
2026-01-27,SUC002,PROD002,3747.00,EGRESO
2026-01-28,SUC003,PROD003,3748.00,INVALIDO
2026-01-29,SUC404,PROD404,3749.00,INGRESO
2026-01-30,SUC001,PROD001,3750.00,EGRESO
2026-01-31,SUC002,PROD002,3751.00,INVALIDO
2026-01-01,SUC003,PROD003,3752.00,INGRESO
2026-01-02,SUC404,PROD404,3753.00,EGRESO
2026-01-03,SUC001,PROD001,3754.00,INVALIDO
2026-01-04,SUC002,PROD002,-10.00,INGRESO
2026-01-05,SUC003,PROD003,3756.00,EGRESO
2026-01-06,SUC404,PROD404,3757.00,INVALIDO
2026-01-07,SUC001,PROD001,3758.00,INGRESO
2026-01-08,SUC002,PROD002,3759.00,EGRESO
2026-01-09,SUC003,PROD003,3760.00,INVALIDO
2026-01-10,SUC404,PROD404,3761.00,INGRESO
2026-01-11,SUC001,PROD001,3762.00,EGRESO
2026-01-12,SUC002,PROD002,3763.00,INVALIDO
2026-01-13,SUC003,PROD003,3764.00,INGRESO
2026-01-14,SUC404,PROD404,3765.00,EGRESO
2026-01-15,SUC001,PROD001,3766.00,INVALIDO
2026-01-16,SUC002,PROD002,3767.00,INGRESO
2026-01-17,SUC003,PROD003,3768.00,EGRESO
2026-01-18,SUC404,PROD404,3769.00,INVALIDO
2026-01-19,SUC001,PROD001,-10.00,INGRESO
2026-01-20,SUC002,PROD002,3771.00,EGRESO
2026-01-21,SUC003,PROD003,3772.00,INVALIDO
2026-01-22,SUC404,PROD404,3773.00,INGRESO
2026-01-23,SUC001,PROD001,3774.00,EGRESO
2026-01-24,SUC002,PROD002,3775.00,INVALIDO
2026-01-25,SUC003,PROD003,3776.00,INGRESO
2026-01-26,SUC404,PROD404,3777.00,EGRESO
2026-01-27,SUC001,PROD001,3778.00,INVALIDO
2026-01-28,SUC002,PROD002,3779.00,INGRESO
2026-01-29,SUC003,PROD003,3780.00,EGRESO
2026-01-30,SUC404,PROD404,3781.00,INVALIDO
2026-01-31,SUC001,PROD001,3782.00,INGRESO
2026-01-01,SUC002,PROD002,3783.00,EGRESO
2026-01-02,SUC003,PROD003,3784.00,INVALIDO
2026-01-03,SUC404,PROD404,-10.00,INGRESO
2026-01-04,SUC001,PROD001,3786.00,EGRESO
2026-01-05,SUC002,PROD002,3787.00,INVALIDO
2026-01-06,SUC003,PROD003,3788.00,INGRESO
2026-01-07,SUC404,PROD404,3789.00,EGRESO
2026-01-08,SUC001,PROD001,3790.00,INVALIDO
2026-01-09,SUC002,PROD002,3791.00,INGRESO
2026-01-10,SUC003,PROD003,3792.00,EGRESO
2026-01-11,SUC404,PROD404,3793.00,INVALIDO
2026-01-12,SUC001,PROD001,3794.00,INGRESO
2026-01-13,SUC002,PROD002,3795.00,EGRESO
2026-01-14,SUC003,PROD003,3796.00,INVALIDO
2026-01-15,SUC404,PROD404,3797.00,INGRESO
2026-01-16,SUC001,PROD001,3798.00,EGRESO
2026-01-17,SUC002,PROD002,3799.00,INVALIDO
2026-01-18,SUC003,PROD003,-10.00,INGRESO
2026-01-19,SUC404,PROD404,3801.00,EGRESO
2026-01-20,SUC001,PROD001,3802.00,INVALIDO
2026-01-21,SUC002,PROD002,3803.00,INGRESO
2026-01-22,SUC003,PROD003,3804.00,EGRESO
2026-01-23,SUC404,PROD404,3805.00,INVALIDO
2026-01-24,SUC001,PROD001,3806.00,INGRESO
2026-01-25,SUC002,PROD002,3807.00,EGRESO
2026-01-26,SUC003,PROD003,3808.00,INVALIDO
2026-01-27,SUC404,PROD404,3809.00,INGRESO
2026-01-28,SUC001,PROD001,3810.00,EGRESO
2026-01-29,SUC002,PROD002,3811.00,INVALIDO
2026-01-30,SUC003,PROD003,3812.00,INGRESO
2026-01-31,SUC404,PROD404,3813.00,EGRESO
2026-01-01,SUC001,PROD001,3814.00,INVALIDO
2026-01-02,SUC002,PROD002,-10.00,INGRESO
2026-01-03,SUC003,PROD003,3816.00,EGRESO
2026-01-04,SUC404,PROD404,3817.00,INVALIDO
2026-01-05,SUC001,PROD001,3818.00,INGRESO
2026-01-06,SUC002,PROD002,3819.00,EGRESO
2026-01-07,SUC003,PROD003,3820.00,INVALIDO
2026-01-08,SUC404,PROD404,3821.00,INGRESO
2026-01-09,SUC001,PROD001,3822.00,EGRESO
2026-01-10,SUC002,PROD002,3823.00,INVALIDO
2026-01-11,SUC003,PROD003,3824.00,INGRESO
2026-01-12,SUC404,PROD404,3825.00,EGRESO
2026-01-13,SUC001,PROD001,3826.00,INVALIDO
2026-01-14,SUC002,PROD002,3827.00,INGRESO
2026-01-15,SUC003,PROD003,3828.00,EGRESO
2026-01-16,SUC404,PROD404,3829.00,INVALIDO
2026-01-17,SUC001,PROD001,-10.00,INGRESO
2026-01-18,SUC002,PROD002,3831.00,EGRESO
2026-01-19,SUC003,PROD003,3832.00,INVALIDO
2026-01-20,SUC404,PROD404,3833.00,INGRESO
2026-01-21,SUC001,PROD001,3834.00,EGRESO
2026-01-22,SUC002,PROD002,3835.00,INVALIDO
2026-01-23,SUC003,PROD003,3836.00,INGRESO
2026-01-24,SUC404,PROD404,3837.00,EGRESO
2026-01-25,SUC001,PROD001,3838.00,INVALIDO
2026-01-26,SUC002,PROD002,3839.00,INGRESO
2026-01-27,SUC003,PROD003,3840.00,EGRESO
2026-01-28,SUC404,PROD404,3841.00,INVALIDO
2026-01-29,SUC001,PROD001,3842.00,INGRESO
2026-01-30,SUC002,PROD002,3843.00,EGRESO
2026-01-31,SUC003,PROD003,3844.00,INVALIDO
2026-01-01,SUC404,PROD404,-10.00,INGRESO
2026-01-02,SUC001,PROD001,3846.00,EGRESO
2026-01-03,SUC002,PROD002,3847.00,INVALIDO
2026-01-04,SUC003,PROD003,3848.00,INGRESO
2026-01-05,SUC404,PROD404,3849.00,EGRESO
2026-01-06,SUC001,PROD001,3850.00,INVALIDO
2026-01-07,SUC002,PROD002,3851.00,INGRESO
2026-01-08,SUC003,PROD003,3852.00,EGRESO
2026-01-09,SUC404,PROD404,3853.00,INVALIDO
2026-01-10,SUC001,PROD001,3854.00,INGRESO
2026-01-11,SUC002,PROD002,3855.00,EGRESO
2026-01-12,SUC003,PROD003,3856.00,INVALIDO
2026-01-13,SUC404,PROD404,3857.00,INGRESO
2026-01-14,SUC001,PROD001,3858.00,EGRESO
2026-01-15,SUC002,PROD002,3859.00,INVALIDO
2026-01-16,SUC003,PROD003,-10.00,INGRESO
2026-01-17,SUC404,PROD404,3861.00,EGRESO
2026-01-18,SUC001,PROD001,3862.00,INVALIDO
2026-01-19,SUC002,PROD002,3863.00,INGRESO
2026-01-20,SUC003,PROD003,3864.00,EGRESO
2026-01-21,SUC404,PROD404,3865.00,INVALIDO
2026-01-22,SUC001,PROD001,3866.00,INGRESO
2026-01-23,SUC002,PROD002,3867.00,EGRESO
2026-01-24,SUC003,PROD003,3868.00,INVALIDO
2026-01-25,SUC404,PROD404,3869.00,INGRESO
2026-01-26,SUC001,PROD001,3870.00,EGRESO
2026-01-27,SUC002,PROD002,3871.00,INVALIDO
2026-01-28,SUC003,PROD003,3872.00,INGRESO
2026-01-29,SUC404,PROD404,3873.00,EGRESO
2026-01-30,SUC001,PROD001,3874.00,INVALIDO
2026-01-31,SUC002,PROD002,-10.00,INGRESO
2026-01-01,SUC003,PROD003,3876.00,EGRESO
2026-01-02,SUC404,PROD404,3877.00,INVALIDO
2026-01-03,SUC001,PROD001,3878.00,INGRESO
2026-01-04,SUC002,PROD002,3879.00,EGRESO
2026-01-05,SUC003,PROD003,3880.00,INVALIDO
2026-01-06,SUC404,PROD404,3881.00,INGRESO
2026-01-07,SUC001,PROD001,3882.00,EGRESO
2026-01-08,SUC002,PROD002,3883.00,INVALIDO
2026-01-09,SUC003,PROD003,3884.00,INGRESO
2026-01-10,SUC404,PROD404,3885.00,EGRESO
2026-01-11,SUC001,PROD001,3886.00,INVALIDO
2026-01-12,SUC002,PROD002,3887.00,INGRESO
2026-01-13,SUC003,PROD003,3888.00,EGRESO
2026-01-14,SUC404,PROD404,3889.00,INVALIDO
2026-01-15,SUC001,PROD001,-10.00,INGRESO
2026-01-16,SUC002,PROD002,3891.00,EGRESO
2026-01-17,SUC003,PROD003,3892.00,INVALIDO
2026-01-18,SUC404,PROD404,3893.00,INGRESO
2026-01-19,SUC001,PROD001,3894.00,EGRESO
2026-01-20,SUC002,PROD002,3895.00,INVALIDO
2026-01-21,SUC003,PROD003,3896.00,INGRESO
2026-01-22,SUC404,PROD404,3897.00,EGRESO
2026-01-23,SUC001,PROD001,3898.00,INVALIDO
2026-01-24,SUC002,PROD002,3899.00,INGRESO
2026-01-25,SUC003,PROD003,3900.00,EGRESO
2026-01-26,SUC404,PROD404,3901.00,INVALIDO
2026-01-27,SUC001,PROD001,3902.00,INGRESO
2026-01-28,SUC002,PROD002,3903.00,EGRESO
2026-01-29,SUC003,PROD003,3904.00,INVALIDO
2026-01-30,SUC404,PROD404,-10.00,INGRESO
2026-01-31,SUC001,PROD001,3906.00,EGRESO
2026-01-01,SUC002,PROD002,3907.00,INVALIDO
2026-01-02,SUC003,PROD003,3908.00,INGRESO
2026-01-03,SUC404,PROD404,3909.00,EGRESO
2026-01-04,SUC001,PROD001,3910.00,INVALIDO
2026-01-05,SUC002,PROD002,3911.00,INGRESO
2026-01-06,SUC003,PROD003,3912.00,EGRESO
2026-01-07,SUC404,PROD404,3913.00,INVALIDO
2026-01-08,SUC001,PROD001,3914.00,INGRESO
2026-01-09,SUC002,PROD002,3915.00,EGRESO
2026-01-10,SUC003,PROD003,3916.00,INVALIDO
2026-01-11,SUC404,PROD404,3917.00,INGRESO
2026-01-12,SUC001,PROD001,3918.00,EGRESO
2026-01-13,SUC002,PROD002,3919.00,INVALIDO
2026-01-14,SUC003,PROD003,-10.00,INGRESO
2026-01-15,SUC404,PROD404,3921.00,EGRESO
2026-01-16,SUC001,PROD001,3922.00,INVALIDO
2026-01-17,SUC002,PROD002,3923.00,INGRESO
2026-01-18,SUC003,PROD003,3924.00,EGRESO
2026-01-19,SUC404,PROD404,3925.00,INVALIDO
2026-01-20,SUC001,PROD001,3926.00,INGRESO
2026-01-21,SUC002,PROD002,3927.00,EGRESO
2026-01-22,SUC003,PROD003,3928.00,INVALIDO
2026-01-23,SUC404,PROD404,3929.00,INGRESO
2026-01-24,SUC001,PROD001,3930.00,EGRESO
2026-01-25,SUC002,PROD002,3931.00,INVALIDO
2026-01-26,SUC003,PROD003,3932.00,INGRESO
2026-01-27,SUC404,PROD404,3933.00,EGRESO
2026-01-28,SUC001,PROD001,3934.00,INVALIDO
2026-01-29,SUC002,PROD002,-10.00,INGRESO
2026-01-30,SUC003,PROD003,3936.00,EGRESO
2026-01-31,SUC404,PROD404,3937.00,INVALIDO
2026-01-01,SUC001,PROD001,3938.00,INGRESO
2026-01-02,SUC002,PROD002,3939.00,EGRESO
2026-01-03,SUC003,PROD003,3940.00,INVALIDO
2026-01-04,SUC404,PROD404,3941.00,INGRESO
2026-01-05,SUC001,PROD001,3942.00,EGRESO
2026-01-06,SUC002,PROD002,3943.00,INVALIDO
2026-01-07,SUC003,PROD003,3944.00,INGRESO
2026-01-08,SUC404,PROD404,3945.00,EGRESO
2026-01-09,SUC001,PROD001,3946.00,INVALIDO
2026-01-10,SUC002,PROD002,3947.00,INGRESO
2026-01-11,SUC003,PROD003,3948.00,EGRESO
2026-01-12,SUC404,PROD404,3949.00,INVALIDO
2026-01-13,SUC001,PROD001,-10.00,INGRESO
2026-01-14,SUC002,PROD002,3951.00,EGRESO
2026-01-15,SUC003,PROD003,3952.00,INVALIDO
2026-01-16,SUC404,PROD404,3953.00,INGRESO
2026-01-17,SUC001,PROD001,3954.00,EGRESO
2026-01-18,SUC002,PROD002,3955.00,INVALIDO
2026-01-19,SUC003,PROD003,3956.00,INGRESO
2026-01-20,SUC404,PROD404,3957.00,EGRESO
2026-01-21,SUC001,PROD001,3958.00,INVALIDO
2026-01-22,SUC002,PROD002,3959.00,INGRESO
2026-01-23,SUC003,PROD003,3960.00,EGRESO
2026-01-24,SUC404,PROD404,3961.00,INVALIDO
2026-01-25,SUC001,PROD001,3962.00,INGRESO
2026-01-26,SUC002,PROD002,3963.00,EGRESO
2026-01-27,SUC003,PROD003,3964.00,INVALIDO
2026-01-28,SUC404,PROD404,-10.00,INGRESO
2026-01-29,SUC001,PROD001,3966.00,EGRESO
2026-01-30,SUC002,PROD002,3967.00,INVALIDO
2026-01-31,SUC003,PROD003,3968.00,INGRESO
2026-01-01,SUC404,PROD404,3969.00,EGRESO
2026-01-02,SUC001,PROD001,3970.00,INVALIDO
2026-01-03,SUC002,PROD002,3971.00,INGRESO
2026-01-04,SUC003,PROD003,3972.00,EGRESO
2026-01-05,SUC404,PROD404,3973.00,INVALIDO
2026-01-06,SUC001,PROD001,3974.00,INGRESO
2026-01-07,SUC002,PROD002,3975.00,EGRESO
2026-01-08,SUC003,PROD003,3976.00,INVALIDO
2026-01-09,SUC404,PROD404,3977.00,INGRESO
2026-01-10,SUC001,PROD001,3978.00,EGRESO
2026-01-11,SUC002,PROD002,3979.00,INVALIDO
2026-01-12,SUC003,PROD003,-10.00,INGRESO
2026-01-13,SUC404,PROD404,3981.00,EGRESO
2026-01-14,SUC001,PROD001,3982.00,INVALIDO
2026-01-15,SUC002,PROD002,3983.00,INGRESO
2026-01-16,SUC003,PROD003,3984.00,EGRESO
2026-01-17,SUC404,PROD404,3985.00,INVALIDO
2026-01-18,SUC001,PROD001,3986.00,INGRESO
2026-01-19,SUC002,PROD002,3987.00,EGRESO
2026-01-20,SUC003,PROD003,3988.00,INVALIDO
2026-01-21,SUC404,PROD404,3989.00,INGRESO
2026-01-22,SUC001,PROD001,3990.00,EGRESO
2026-01-23,SUC002,PROD002,3991.00,INVALIDO
2026-01-24,SUC003,PROD003,3992.00,INGRESO
2026-01-25,SUC404,PROD404,3993.00,EGRESO
2026-01-26,SUC001,PROD001,3994.00,INVALIDO
2026-01-27,SUC002,PROD002,-10.00,INGRESO
2026-01-28,SUC003,PROD003,3996.00,EGRESO
2026-01-29,SUC404,PROD404,3997.00,INVALIDO
2026-01-30,SUC001,PROD001,3998.00,INGRESO
